,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
SLC12A4,0.5745411412161319,0.524935906738258,0.506459948320415,0.4308884164411678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXH1,0.5900861530777876,0.5335461713345914,0.49735984720818,0.44846024996778105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDNF,0.7291172431015108,0.6406907560586272,0.5968992248062017,0.5552119572220076,0.5201887206495498,0.4929455445544533,0.46630854773348257,0.4513307576733199,0.4176519765914259,0.4000881475454324,0.375765228037957,0.3612852664576803,0.3439798683701117,0.3349097629919532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF15,0.8442377325508803,0.7505441880713974,0.6916357712616559,0.6407357299317099,0.5961890132397045,0.5563118811881183,0.5223353124116479,0.4980145954067395,0.45981129822047107,0.4331434770816393,0.40893786348331956,0.3891065830721001,0.37461285327138927,0.3599151989562939,0.34412906356137685,0.3280241935483868,0.3234984984984985,0.3193306010928964,0.3196531791907517,0.30798969072165006,0.3040318799812473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK9,0.6665626170558122,0.5766700527257775,0.5423547915964503,0.5187797964179879,0.48990563967522416,0.45841584158415427,0.41577136933370773,0.3378675681476811,0.3038636092201203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN4A,0.6982769384442503,0.6175204372853481,0.5756375688124932,0.5415539234634704,0.5125448028673818,0.48283828382838084,0.44736594100461674,0.42519854045932715,0.3795831840439548,0.3442161649037201,0.3229644934190393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXE3,0.7249968785116744,0.6261065157451748,0.5804403999550615,0.544356397371473,0.5020847048496776,0.4657178217821718,0.42927151069644454,0.38779781068899233,0.35892153350054545,0.33251966368321606,0.2763621059075609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA2,0.7758147084529905,0.6901755913510376,0.6495056735198292,0.6122600180389126,0.5761465876673248,0.5431518151815178,0.5068796531900851,0.48180940115904625,0.4448823599665591,0.4155478708977509,0.38345576981940876,0.3679031696273076,0.35331978319783136,0.3421939552076525,0.32836001940805304,0.22486559139785045,0.2194894894894914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHIA,0.7482207516543888,0.6555652300101582,0.5881923379395574,0.5463535626852207,0.507534196474287,0.47660891089108703,0.4428894543398358,0.42187164627602597,0.38979457780962967,0.36004882017901135,0.2700872359963258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSU72,0.5616806093145212,0.5241861365065545,0.4641332434557914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
