	Relative Change
BMP6	-0.001329862532146983
KATNB1	-0.0013304328200381232
ASNA1	-0.0013304799756570203
SLC13A4	-0.0013310568026202538
FOXP2	-0.0013314454920237253
TSSK6	-0.0013318862788408356
LRFN3	-0.0013323143123293026
YIPF3	-0.0013346283885693469
PSMA5	-0.0013353976553084194
H2AFZ	-0.0013353976553084194
PDCD6IP	-0.0013362340413700412
DTX4	-0.0013365435158342192
SFT2D3	-0.001338131184920812
NOVA1	-0.001339164061562321
CPNE7	-0.0013395096591487313
COX4I1	-0.0013400432706406323
CROCC	-0.0013417093821445653
HEATR1	-0.0013424837277414903
RAC3	-0.0013426547450188693
SMAD7	-0.0013429727355385589
TGFBI	-0.0013430404519142298
SETBP1	-0.001343512107442236
KRAS	-0.0013436528888555203
BCAS3	-0.0013441848699202376
PITX1	-0.0013477781049692618
LONP1	-0.001348439439690793
EPAS1	-0.001349137729391323
GALNT6	-0.0013496327433914794
ULK2	-0.0013497640394177159
ASAH1	-0.0013504686672356865
RECK	-0.0013506164747292867
SMARCA2	-0.0013508310461812683
EPN1	-0.0013511811271819166
WFS1	-0.0013511891510560076
CALCA	-0.0013513440627041717
RHOD	-0.0013514143390933216
LSM2	-0.0013520706290830642
AMDHD2	-0.0013521286398458523
STK38L	-0.001354316013270197
SLC35B1	-0.0013544316393940964
DOCK7	-0.0013551762637432831
NKX6-2	-0.0013556903517208496
LZTR1	-0.0013572210609912201
VPS13C	-0.001357986743105325
CTSA	-0.0013585742412050342
HIST1H1B	-0.0013594634536462356
FDFT1	-0.0013596048318018426
PLOD3	-0.0013601542535362594
FZD6	-0.0013603002081978358
ALKBH5	-0.0013605214091675227
LYPD2	-0.0013612798337503272
MLXIPL	-0.001361608860716644
TGIF1	-0.0013623950112956471
TNPO1	-0.001362473813225513
ERCC4	-0.001362632313987765
ESD	-0.0013629174584901683
CYB561	-0.0013636067836133828
ATP13A2	-0.0013651052016172857
TBCD	-0.0013660539375208206
RLBP1	-0.0013685291780154265
EIF2AK3	-0.0013688340396710102
HSD11B1	-0.0013691661893985723
THPO	-0.0013697973765155436
DMTF1	-0.0013703641677689962
MID1	-0.0013705783335479225
DBN1	-0.0013712974754619077
CC2D1B	-0.0013719527180441116
UHMK1	-0.0013722810735301671
GAPVD1	-0.0013723666523036415
GRHL2	-0.001373143313064996
WFDC3	-0.0013732462595969091
UBE2E1	-0.0013734047926137049
LRP5	-0.0013737451436522058
CHST5	-0.0013738176397499408
WBP1	-0.001374039398135804
GALNT3	-0.0013747147922493546
TINAG	-0.0013751710989921302
CABP4	-0.0013753320249388975
REPS2	-0.0013753988254207998
ZDHHC5	-0.0013756302928538211
PCOLCE	-0.0013757066735314274
PAIP2	-0.0013758428016545868
SCARF1	-0.0013767066489560648
TTC32	-0.0013777236949384475
PBK	-0.0013781406489372355
RAB8B	-0.0013784621517631583
NR1H3	-0.0013806917706819918
MOCS1	-0.0013809382406839942
COQ4	-0.0013812691873266788
PRPF6	-0.001381472782312185
SDHD	-0.0013816999174809897
FBLN1	-0.0013818265760372345
E2F7	-0.0013821582289512352
TXNRD2	-0.0013827928995125518
TMEM86A	-0.0013829154107645458
GNA11	-0.0013836251358856162
GAST	-0.0013840987667085413
GPAA1	-0.0013841814642846645
PEX14	-0.0013845324925630845
RREB1	-0.001386407831063709
SH3BGRL2	-0.001386923668217571
PTGS1	-0.0013872361639711587
JRK	-0.0013872958580948085
IPO4	-0.0013879202309186461
BCORL1	-0.0013893837080032278
PLD1	-0.0013910138404323253
CACNA1G	-0.0013910684997716046
B4GALT3	-0.0013926313297347016
PAPSS1	-0.0013928423999808254
NFIC	-0.0013944238992917369
KCNE1	-0.001394706861164872
MAL2	-0.0013952102072547956
CCNL2	-0.0013953783312523032
CAPNS1	-0.0013953958346411425
PELI2	-0.001395429978556879
MTMR12	-0.0013964275313147578
ITGA5	-0.001399870042482025
WDR7	-0.001400259422140103
GSTM1	-0.0014011780636291543
PRSS33	-0.0014017347004396904
HOOK1	-0.0014017639488802403
CAMTA1	-0.0014019986183840608
YRDC	-0.0014043860757715703
THUMPD1	-0.0014057372618286048
WDR48	-0.0014059665199546054
CACYBP	-0.0014062304321354475
MAN2B1	-0.0014067146044230098
YWHAQ	-0.00140674834259944
H1F0	-0.001406864075101716
TRAM2	-0.0014076053979769929
FBXW5	-0.0014079479392398592
CNN2	-0.0014081561946779598
VGLL4	-0.0014083415234206827
E2F2	-0.0014084122850687704
RNF149	-0.0014099362749062613
SNPH	-0.001409984780517247
PRM1	-0.0014101149979798484
PARS2	-0.0014112858920472164
CCR5	-0.0014115182608527505
SLIT1	-0.001411722450207202
SGCA	-0.001413014325412603
CCDC59	-0.001413320347110054
FKBP5	-0.0014133834212724898
THBS3	-0.001414613535060769
DLGAP3	-0.0014152714471811125
MCAT	-0.0014163120931325848
NPDC1	-0.0014165391598873142
CASK	-0.0014166170061511033
SLC16A8	-0.0014171553053749144
ADAMTSL1	-0.0014173847395643488
DVL2	-0.0014203336046986698
PTGER3	-0.0014206262846352422
CHRND	-0.0014208721613640468
DFFB	-0.0014208986243765022
POU4F3	-0.0014215643685363403
MC1R	-0.001421734144376273
LSR	-0.001422043112666997
HOXA9	-0.0014253147092286869
WDR59	-0.0014257445445265767
BAZ2A	-0.0014257653137675905
TNNI1	-0.0014258976732071471
ATP8B2	-0.001426050194177227
GZMB	-0.0014265544634332185
KBTBD11	-0.001426712283314477
OVOL2	-0.0014267623218218429
LAMA1	-0.0014270835571822018
AMN	-0.0014273632137968527
WRNIP1	-0.0014277637682271124
STIP1	-0.0014285630754733386
MKNK2	-0.0014289894644050163
TRIM39	-0.0014298175744126536
TMEM185B	-0.0014299594291245974
ERLIN2	-0.0014300409892323322
EGFR	-0.001430474905961675
TSPAN13	-0.001430490120510752
CDC42SE1	-0.0014307138223498374
HYOU1	-0.0014309645894940593
ORM2	-0.0014317954189357756
FOXD4	-0.0014324545119119428
CADPS2	-0.0014326623500374512
BBS10	-0.0014329361851526728
KIF3C	-0.0014332530517409893
ROBO2	-0.001434411256517538
NCAN	-0.0014345509488487744
BARHL1	-0.001435134169119249
ZFYVE27	-0.0014358126481606006
MST1R	-0.0014361428647410516
POLR2A	-0.0014368749624877487
TIA1	-0.0014384109862909625
REXO1	-0.001439495245660427
IQCG	-0.001439610296277838
DPP3	-0.0014400826744181217
MEGF9	-0.0014400826744181217
GTPBP1	-0.0014400826744181217
AURKA	-0.0014404596995360487
SLC30A5	-0.001440955583712853
SOX13	-0.0014410125204368685
COMMD5	-0.0014410306931575355
NXPH4	-0.001441551468128259
MCM10	-0.0014423755667867715
TMBIM4	-0.0014438313554952843
PRMT6	-0.001444192638851115
ARFGAP1	-0.0014446798528082922
CNOT6L	-0.0014449967882890454
ROCK2	-0.0014455820785578652
ZC3H14	-0.0014455820785578652
HIC2	-0.0014475293093270604
AP1S1	-0.00144810877121593
ACP5	-0.0014481545537208397
IL3RA	-0.0014484073409933768
TBC1D17	-0.0014493813433284234
EIF2AK1	-0.0014506495783726393
EYA4	-0.0014515472494161187
TNK2	-0.0014517275038268967
NCLN	-0.0014521552550820949
BRD3	-0.001452363320347533
CD2	-0.0014524444191569325
D2HGDH	-0.0014528188493903623
MLXIP	-0.001453350692707102
DCUN1D3	-0.001453635335180111
VPS52	-0.0014536891637070262
MARK4	-0.0014543550355184114
ATXN10	-0.0014544377850740481
SHPRH	-0.0014550521578975326
CDK9	-0.0014558936524530143
AK1	-0.0014567673263736316
XRCC5	-0.0014577074923747514
BRCC3	-0.0014577074923747514
RPS10	-0.0014580653480043117
SGTA	-0.0014582346068052422
TRMT1	-0.0014596952478665869
ANKRD42	-0.0014600508135773713
HCLS1	-0.001463498807576877
ACLY	-0.001463762929140171
MTMR14	-0.0014639400969095277
CBX3	-0.0014641156568734796
PRF1	-0.0014653455022665815
DDX6	-0.001465575787787995
SERINC3	-0.0014660667674327179
ERGIC1	-0.001466366571997339
PRIMA1	-0.001467013985415929
FN3K	-0.0014672914307655778
PAG1	-0.0014674319432879668
SLC25A27	-0.0014676275801766348
ATP2B1	-0.0014681785170144132
RBM14	-0.001469849390325262
NOC3L	-0.0014704729302617025
ASCC3	-0.001471130690438811
KIF1C	-0.0014713241475832767
STT3A	-0.0014738573728155496
CAMK4	-0.001474332258952612
ATP6V0D1	-0.0014745737360144571
KRT7	-0.0014761724717324593
WDR45	-0.0014762995152878277
TRIM27	-0.0014778340532998458
GFI1B	-0.0014790767474817201
BSN	-0.001479195851029871
ADAMTS7	-0.0014798975798014779
TCF7L2	-0.0014808956782258334
PRPF31	-0.0014813159955996372
AURKAIP1	-0.0014817152990140889
NAGLU	-0.0014817152990140889
HPS3	-0.00148254586136963
ACVR1C	-0.001483019165351957
POLM	-0.001483130923736606
FUCA2	-0.0014852460815942632
MRPS7	-0.0014856041057214958
PRPSAP2	-0.0014866437056069038
ZWILCH	-0.0014866933367957632
NIF3L1	-0.0014868703702874294
CD244	-0.001487483065540553
EVPL	-0.0014931849363306864
API5	-0.00149329838251983
UNC5C	-0.001493368707760454
LAPTM5	-0.0014945134374262702
ATXN7	-0.0014951218728806168
MTA2	-0.0014964002403993486
RASL12	-0.0014972769380695553
ISCA1	-0.0014972952514482533
PRPF40A	-0.001497409596864763
MMAA	-0.0014985589024909872
PLEKHF1	-0.0014990265647427726
CCNYL1	-0.0014990972212392878
GSG1L	-0.0014992294349936654
RBMX2	-0.0014994657297169498
FADD	-0.0014995938520346028
PROKR1	-0.001500075797382408
ZDHHC20	-0.0015003573627952835
MFN2	-0.001500857374504214
ERCC5	-0.0015018601458238142
TSNAX	-0.0015021571821468766
SLC25A16	-0.0015026540835696566
FCRLA	-0.0015032047256748305
SCARB1	-0.0015036302207701057
ADRM1	-0.001503858006770428
DCTN5	-0.0015045792268945036
NPHP1	-0.001504588967421492
MAT1A	-0.00150536543254426
ANGPTL4	-0.0015059474228842351
GP1BB	-0.0015075152384474895
SAR1A	-0.00150777507390499
AFAP1L2	-0.0015083389442588256
RPGRIP1	-0.0015085743683012488
MYADM	-0.0015090733040762387
NDOR1	-0.0015090772612054177
SNCAIP	-0.001509249505254914
TRAM1	-0.0015103569470469188
LRRC8A	-0.001510710106734892
TCF20	-0.001510926540180453
CDKN1C	-0.001511482628157381
CBX6	-0.0015117047976815976
CREM	-0.0015122469134243384
FKBP11	-0.0015125180345919877
JAG2	-0.0015126770601679197
GLO1	-0.0015126770601679197
DHX37	-0.0015127909774733494
ACADSB	-0.0015130601380956127
CASP4	-0.0015139277956431512
PCOLCE2	-0.0015139277956431512
PDE8B	-0.0015139277956431512
STK25	-0.0015140938701596876
LHB	-0.0015142346131695077
BAALC	-0.0015184319392885434
ART3	-0.0015189905986877793
MTHFR	-0.0015190245779028227
LMBRD1	-0.0015204961157900439
SLC37A2	-0.0015222221273594524
SH2D5	-0.0015223687835843693
LAMB3	-0.0015226490402336736
KCNAB1	-0.0015227459973841517
AIFM2	-0.0015229300227538444
AKAP13	-0.001524246106036292
LANCL1	-0.0015255784505762934
MAGED2	-0.0015272085886803657
KLF16	-0.0015277229538519475
TANC1	-0.0015283115003713475
TSPAN14	-0.0015287314100740424
MLANA	-0.001529330310007536
SELPLG	-0.0015295979075165048
TTK	-0.0015301485778196897
SLC35C1	-0.001532556958769139
SLC35C2	-0.0015344415266238315
CDH1	-0.001534594784000497
NR5A2	-0.0015346303031909842
SRP9	-0.0015348963939035792
HRC	-0.0015350951098274334
AP1M2	-0.0015352068595397667
KBTBD4	-0.001536507110377071
ALDH6A1	-0.0015369569582589014
RDH11	-0.001537361175568607
ACTL6B	-0.001537517557045089
TACC2	-0.001537668286520885
CTLA4	-0.0015382151983645443
TSPAN2	-0.0015389667616561398
GRWD1	-0.0015392225811087415
AGRN	-0.0015396674309038384
TNFSF8	-0.0015400789143112806
CLDN14	-0.0015404777466119192
EP300	-0.001540637104845907
SCN4A	-0.0015408226753009077
FNBP1	-0.0015410775981494502
PPIA	-0.001541487480615371
IMPAD1	-0.0015415924320878807
UBE2G2	-0.001543167600587304
CPN1	-0.001544055932076178
B3GNT3	-0.0015447055212750795
SCN5A	-0.0015458260412434747
KCTD14	-0.001547248424877477
PYGO2	-0.0015472970566605263
CCL19	-0.0015476038177620768
PTP4A2	-0.00154842896900662
RUNX2	-0.0015492193825351213
PHYHD1	-0.0015492505720053687
ARHGEF18	-0.0015492514377837075
WARS	-0.001549500781251051
MLF2	-0.0015499129589335477
ARHGAP9	-0.0015508111584405363
MOCS3	-0.001552156016909338
CASP8	-0.0015525989999212422
MCF2L	-0.0015529039798184816
PLEKHA7	-0.0015532686965053118
GPC3	-0.001553427568191046
TRIM15	-0.0015538210144589173
PRTN3	-0.0015548677478393878
TEX261	-0.0015555490754955111
UXS1	-0.001556575988883487
DLGAP4	-0.0015578817498150682
XPNPEP2	-0.0015591319520394196
PRMT5	-0.0015594939568059022
SHH	-0.0015606495674237927
JMJD6	-0.0015613727381575324
DOCK10	-0.0015618249291144172
PLA2G6	-0.0015619244834197531
SUPT5H	-0.0015628058008087516
RBM3	-0.001563479788632844
KLHL30	-0.0015636309246742147
SLC43A1	-0.0015646047148545996
NAP1L5	-0.0015647239417624628
GNB1	-0.0015648655161088789
CDC42	-0.001564947336902642
GSTP1	-0.001565732343985922
CD2BP2	-0.0015660913013661785
GRB2	-0.0015664659443269207
VPS37B	-0.0015671323172623342
CD300E	-0.0015691364081070953
CPNE3	-0.0015695009472041907
EPOR	-0.0015700238586048043
PDLIM4	-0.0015704339242091155
TIGD2	-0.0015705645483898158
RNF207	-0.0015709091187852654
TPBG	-0.0015714128253554833
RNF40	-0.0015716076493231365
EIF5A2	-0.0015717659007623084
C8G	-0.0015721042265381532
PRIM1	-0.001573071772536197
PCMTD1	-0.001573345854936534
ASH1L	-0.001573436907980991
ARID1B	-0.0015742824765204262
COL12A1	-0.0015743094423424368
KLHL9	-0.0015744926341615935
AAAS	-0.0015745658845760027
CKB	-0.0015746142859288778
MEN1	-0.0015755973304639088
CHMP5	-0.001577068850202017
TPM2	-0.0015771633576371143
CCDC97	-0.0015778844556636807
PFKP	-0.0015780057689213855
HUS1B	-0.0015802450246919354
CCHCR1	-0.0015816939098657352
NLRP2	-0.0015828265358897183
SREBF2	-0.001584946759203388
MOSPD1	-0.0015861232383796414
PAF1	-0.0015861232383796414
GFM1	-0.0015862496986371744
HMGN1	-0.0015863180048219004
BLMH	-0.0015863833551312272
AAK1	-0.0015867995663324185
CD302	-0.0015869751332495635
GSTT2	-0.0015875865242015138
BARX2	-0.0015875865242015138
PAIP2B	-0.0015876839368853136
SNX21	-0.001587725989394614
ARFRP1	-0.0015881596146379905
TNNT2	-0.0015882489650986373
TNNT3	-0.0015900930317487183
VARS	-0.001590606582013095
C1QTNF5	-0.0015911740535941754
CD19	-0.0015918012839233177
ACVR1	-0.0015919463738057263
WNK1	-0.0015921665160725624
FBXL17	-0.0015924989759621428
GJB4	-0.0015925019504336117
SSR2	-0.0015926620410774309
GABBR1	-0.001593064923599977
EHBP1	-0.0015940213734452772
YEATS2	-0.001595061611117637
MYL3	-0.0015959733277103663
RAB3B	-0.0015964800348960044
KCNK4	-0.0015971283358799612
SYT5	-0.0015989718214597518
ALOX12	-0.0016002377534210283
ATP6V1E1	-0.0016004325422311705
ASB1	-0.0016017467626516456
BECN1	-0.0016027970476101326
PI16	-0.00160437079860878
ADAMTS1	-0.001604648412125094
STX1A	-0.0016051352286738296
SEMA3B	-0.0016062272158357165
SPOP	-0.0016062740794162646
CIAPIN1	-0.001607116417464793
CCDC92	-0.0016079046035359377
NTRK1	-0.001608734114004931
CD99	-0.0016097731192655403
YPEL3	-0.0016105417677990308
PTPN9	-0.001610776623770669
ADPGK	-0.0016109813330134133
SYNCRIP	-0.0016117165768990472
TNXB	-0.0016135165312991648
HK2	-0.0016139298224472952
HK3	-0.0016142411922060946
CCL24	-0.0016147684540995732
SLC25A1	-0.0016147945315668265
CPN2	-0.0016154380191992592
NMRAL1	-0.0016162666146351714
WAS	-0.0016164007783332469
NPB	-0.001616973000750001
PLXDC1	-0.0016170895696899486
CPA2	-0.0016172212750219222
NUP93	-0.0016180896192465042
FLRT3	-0.001618612861203127
HES5	-0.0016191174122214724
WDTC1	-0.0016202474769402063
BMP5	-0.0016205210948405531
SLC25A42	-0.0016207791258985578
UBE2D3	-0.0016231932744838616
ALPI	-0.0016235144848268338
TIMM23	-0.0016241883639714046
DPP9	-0.0016245422275089762
DCTN3	-0.001626200911908028
CRHR1	-0.001626476938588532
MAD2L2	-0.0016266693476281158
THRAP3	-0.0016268497070408812
TMEM30B	-0.001627298141320025
MARS2	-0.001627298141320025
YLPM1	-0.0016284421476914655
SLC16A4	-0.0016311828886847026
MSRB3	-0.0016314764135431647
MMP28	-0.0016323591671878537
CD27	-0.0016327846171322836
PALLD	-0.0016340118706853627
TMEM126A	-0.0016344002443807707
CD55	-0.001636914710376348
LFNG	-0.0016386546604673171
MRGPRF	-0.0016401436513816916
DAXX	-0.0016401580677444453
SCGB3A1	-0.0016408210646626327
PCDHB9	-0.0016409875245762472
JMJD4	-0.0016411829217879178
DLST	-0.0016419075284919576
VSIG1	-0.001644257239656307
MARK2	-0.0016447363024670134
RPL18	-0.0016447585463160352
GBGT1	-0.0016450249344242553
MRPS16	-0.0016456284216048033
CUL3	-0.001645924144057051
RPL3	-0.0016476009390905609
SIX5	-0.001648383862897632
TSTA3	-0.0016494552585166536
EXT1	-0.001650584046676179
MMP16	-0.001651214554017777
TFG	-0.0016520222503640543
TM2D2	-0.0016520830139456699
GSPT1	-0.0016522521192603753
LHX1	-0.0016544333045516214
CADM3	-0.0016562120212090222
MTMR4	-0.0016566031718480757
SLC14A1	-0.001657532715499328
GPR162	-0.0016576351778237164
SERPINB5	-0.0016577724578162622
ZFPM1	-0.0016588368901296964
CSAD	-0.0016590821516231386
GEMIN4	-0.001660865567746856
SLC35A2	-0.0016615476061319634
TGFB1I1	-0.001663390391273313
SCAP	-0.0016648678183022489
RALY	-0.0016656320590497553
COPE	-0.0016666805503503224
PHACTR3	-0.0016668991475615152
SLC15A2	-0.001667444499179839
CSNK2A1	-0.001668017301146296
PALMD	-0.0016688083868678374
ALDOA	-0.0016691545539246678
TTLL12	-0.0016702743444010342
PCDH7	-0.0016709185537962777
PPP1R3F	-0.0016709549245923203
CRYGD	-0.0016716495688046528
CIC	-0.0016721522801510249
ZCCHC2	-0.0016726999388002872
SH3GL2	-0.0016733640393130798
SFXN4	-0.0016736877462972732
PTCD1	-0.0016737999533990133
SEMA4B	-0.0016739554640823585
PFKFB2	-0.0016748986213050376
PRR11	-0.001675283023522218
GNAI3	-0.0016760563069466378
PHF3	-0.0016760563069466378
ESPN	-0.0016767804217064106
B2M	-0.0016789150129770595
SETMAR	-0.0016812554230572479
PRSS22	-0.0016819730616138208
JAG1	-0.0016830476289667116
RHPN1	-0.0016831499576926423
FOXK2	-0.001683360137970501
SQSTM1	-0.0016833750907164872
SLC19A3	-0.0016835793274918528
NOC2L	-0.0016847066608145483
AFMID	-0.0016867749289216096
GLS	-0.0016872540474953237
CMKLR1	-0.0016882649025523788
MAPKAP1	-0.0016890946385975298
ERBB2	-0.0016896503650819246
FANCC	-0.0016898305457622388
GGCX	-0.0016907669506626356
ANXA11	-0.001690914011012237
ARVCF	-0.0016909456103644115
UPK3A	-0.0016913319814372365
EVI2A	-0.0016915501152735591
POU2F1	-0.0016937551478424166
USP36	-0.0016941526281405498
BATF	-0.001694731633559187
KCNH3	-0.001695772600790843
RNF10	-0.0016957826693431424
AURKB	-0.001695865947287789
CCT7	-0.0016962724180646757
GPR173	-0.0016963975354498048
SEC13	-0.0016967834514762634
GNL3L	-0.0016974182112431875
CPOX	-0.001697914633081336
ATXN2L	-0.0016984761515323197
GFPT2	-0.0017015590861648392
NEK8	-0.001701856238123633
CD300LB	-0.001701881962269978
BPNT1	-0.001702140491570995
CHRNA7	-0.0017027717742273591
PTPRG	-0.0017051675911984399
AQP5	-0.0017060326195838084
HYAL3	-0.001706448992262503
ACTC1	-0.0017077118524180758
UHRF1	-0.0017077680406183595
GRIN1	-0.001709197691105482
EFHD1	-0.0017100691933830258
LRRC27	-0.0017116096125640457
NUDT12	-0.0017120265810223736
CCS	-0.0017124726058827097
ZBTB7A	-0.0017124726058827097
MEGF10	-0.0017125343791176988
GPHA2	-0.0017140896364461573
RAB3A	-0.0017154841228985771
MTCH2	-0.0017155234518587807
PDE1A	-0.0017174308832321624
TFF1	-0.0017186504050872946
CRIP2	-0.0017199613914842529
TBX3	-0.0017201032138645929
TOPBP1	-0.0017210408548068911
ID2	-0.0017221578093354695
SERPINF2	-0.0017229211666541628
RNASE1	-0.001724578985235313
ENO3	-0.0017253549029951924
ATP13A1	-0.0017257069401988292
CLSTN2	-0.0017264941835133903
BCHE	-0.0017272626833750955
RAI2	-0.0017278703051088332
SPATA2L	-0.0017279994502661486
USP10	-0.0017287679981578406
LRIG3	-0.0017293703476132904
RAB12	-0.0017302569031271847
GDF2	-0.0017316363029283592
ANK2	-0.0017350627707019399
BCL11A	-0.0017351074286181536
EIF5	-0.001735589090519058
ZC3H13	-0.0017369415655953764
INSR	-0.0017374440696707753
HMGN2	-0.0017384925394877838
AMMECR1	-0.0017400754964070862
CCDC115	-0.001740176824315872
PDIA4	-0.0017441104803811091
SPACA3	-0.0017458236280870245
RALGPS2	-0.001745894512880882
MBTD1	-0.0017460675638847722
TRIM28	-0.0017466099021857023
LCE3C	-0.0017471886967919486
CNOT7	-0.001748745170923729
SMARCAL1	-0.0017489548618701484
RABGAP1L	-0.0017498000784974745
CYC1	-0.0017519430128570305
UTS2R	-0.0017522670047111961
TLE3	-0.001752425702136899
SMARCC1	-0.0017535579667801323
SMAD9	-0.0017543418049183579
PTCH1	-0.001754980861026681
CLN8	-0.0017559069726025452
C4B	-0.001756534878086229
ACTN3	-0.0017566816826195238
MAP3K11	-0.0017576098314725716
PLTP	-0.001758425813553038
CD79A	-0.0017596727914591943
COASY	-0.0017609614937937257
NRG1	-0.0017626603837597261
BNIP3L	-0.001762883623544444
MORF4L1	-0.0017637407967856177
USP3	-0.0017644325310848087
STOML2	-0.0017648238077541268
SLURP1	-0.0017653222653686424
ARCN1	-0.0017657299097185919
STX3	-0.0017663615872262847
RFX3	-0.0017663990617979505
UXT	-0.001767521205978288
PMP22	-0.0017678267206531267
ATXN7L2	-0.0017680493974797486
CHRDL1	-0.0017683769757501223
CDR2	-0.0017694073504966395
CLCN6	-0.0017711801792591462
SEMA3F	-0.0017717753099896442
GSTA3	-0.0017719544794961679
MAD2L1	-0.0017726416717281244
CAMP	-0.0017736463056722848
HHATL	-0.0017738785228669904
RPS17	-0.0017750111019630293
TRIM69	-0.001775834821316414
GPRC6A	-0.0017761532679014351
ACR	-0.0017771546596189389
CHRNB1	-0.0017775386949918763
ATOH8	-0.0017778121211790964
PLSCR2	-0.0017780872034276532
SEC31A	-0.0017782155787838037
OPTC	-0.0017794657127193792
RPS15A	-0.0017798413977031828
PLCB2	-0.0017801888538425395
ADCY5	-0.001780721827552813
S100A13	-0.0017814665204929417
LRRC2	-0.00178226009801225
TMEM179	-0.0017825041384585435
MYL4	-0.0017827160999452248
NXF3	-0.0017838084284790524
RAB38	-0.001784318872245995
COL7A1	-0.0017844581587588139
OMP	-0.0017873804448855705
MAX	-0.0017875664887767992
LMNB1	-0.001787594259358286
FURIN	-0.0017892485250445543
MMP19	-0.001789435948330475
MADD	-0.0017903381005966656
UBAP2L	-0.0017906688447483351
CDSN	-0.001790883757597548
ATG4C	-0.0017917853486790988
GPR161	-0.001793610847954776
SLC7A4	-0.001797595367817754
UNC13D	-0.0017999462935930327
RPL35	-0.001801272319355687
ACTA1	-0.0018025346699515783
PCLO	-0.0018030321823315873
ACOT8	-0.0018033760633327225
ARPC1B	-0.0018035580273020747
HEG1	-0.00180452002568777
POU6F2	-0.0018052192523725686
GLIS2	-0.0018064478028457574
LEPROTL1	-0.0018064494105562048
STIL	-0.0018081917246275372
CCL1	-0.0018089447075227483
SLC16A11	-0.0018090423931486988
FBXL18	-0.0018098477214099442
PIGY	-0.0018104561357792591
BIN1	-0.0018115058266011514
CDT1	-0.0018116286623290683
KRT17	-0.0018123814696529978
TRA2A	-0.0018127676829291994
CYB561D1	-0.0018131912947889715
DPYSL2	-0.0018134841167109547
GRIN2C	-0.0018145818712742533
PFKL	-0.0018150060169007706
SNX11	-0.0018157254095355181
OSBPL6	-0.001816311477383689
WDR33	-0.0018163789008719482
PTGIR	-0.0018176327396550469
CATSPER2	-0.0018186352559401366
UPF1	-0.0018198774674260216
DTX3	-0.0018202439010487172
TAF15	-0.0018204671625314836
PTGES3	-0.0018205319666804698
ADIPOR2	-0.001820597591725619
DMBT1	-0.0018213036123703675
FARSB	-0.0018214628350904675
APBB1	-0.00182237689366139
LRRC3	-0.0018225188449957066
EPHB2	-0.0018232247910608527
VAPB	-0.0018235046723697112
KALRN	-0.0018239144638543317
DNASE1L1	-0.001824495644399152
HPS6	-0.0018247064650067704
CHD1L	-0.0018248941115229966
IKZF2	-0.0018281845999365846
VPREB3	-0.0018283993687116386
FXYD4	-0.0018285691276444863
SLC3A2	-0.0018297868971591431
SYT9	-0.0018298601055584962
FRMD5	-0.0018307206909970034
ASS1	-0.0018315973425679993
MRPS25	-0.001832026946052566
PLVAP	-0.0018327723683548688
PKD1	-0.001837252415753846
PRRT1	-0.0018380329858921623
NFXL1	-0.0018381397528408907
H6PD	-0.0018383861210847354
TM6SF2	-0.0018384280924933778
CDC25B	-0.001839170149208736
PSD4	-0.0018400612460706648
PGF	-0.0018403106678203992
KLHDC2	-0.0018416558425159684
HMGCS1	-0.0018420489629474106
GAL	-0.0018423839618511254
NFKBIL1	-0.0018425343909066725
RAB33A	-0.001842713067215416
FHL2	-0.0018443455404462809
ELMO1	-0.0018459215229185897
USF1	-0.0018468581037010543
SNX3	-0.0018470543975210138
RUNDC1	-0.0018471333883235033
SLC46A1	-0.0018473765527839486
ARTN	-0.001848938402102255
INPPL1	-0.0018490947057601416
PRRG4	-0.001849347773516131
NRP1	-0.0018496048610590165
FBXW4	-0.0018510385925487734
SCGB3A2	-0.001851155828351549
DRD2	-0.0018533060856836248
IRX1	-0.0018549379104272528
EDEM1	-0.001856947841052762
NOLC1	-0.0018573204300735575
PSMD2	-0.001859548146726141
YOD1	-0.0018600995894446325
ZNF512B	-0.0018606631553400642
RCC1	-0.001860928395245881
ABHD10	-0.001861100673698761
DMXL2	-0.0018613622579070153
YIF1B	-0.001861466699246509
RPL6	-0.0018618772389465362
FGFRL1	-0.0018620604311969978
CSDC2	-0.0018629800441170713
EIF4ENIF1	-0.0018636075333309948
LTC4S	-0.00186369160805762
S100A14	-0.0018637811548404385
CAPN1	-0.0018660066274512842
PTPN5	-0.0018672867099247194
SPIB	-0.001868743705917545
TTLL6	-0.0018690611695175866
NXPH3	-0.0018691038591450322
CLDN4	-0.0018705436072536307
MORN3	-0.0018705580221228919
WDR63	-0.0018708692411871712
CASP9	-0.0018714624457321018
SFTPC	-0.0018756808548988162
CD164	-0.001875999120310907
PKLR	-0.00187634643306053
DHRS7B	-0.0018763614435238168
CAD	-0.0018771844464220409
CEBPA	-0.0018778694705652488
RAC2	-0.0018785848194931092
NOTCH2	-0.0018786475233940052
TPM1	-0.0018787652846619257
PPP2R5B	-0.0018793992342143143
NFATC2	-0.0018818347970105027
HDAC4	-0.0018820242026742376
PDGFA	-0.0018826375044390777
RPP30	-0.001883481739735664
OVOL1	-0.001883503809880228
C1QA	-0.0018836903480128975
MICAL3	-0.0018849514333921136
PREP	-0.0018863204608601013
KISS1	-0.0018869510265828598
ARL6IP1	-0.001889099872477854
NCOR1	-0.0018892190827116617
PLAC8	-0.0018894402578354464
